locationID,hour,dayofweek,is_weekend,lag_1,lag_2,city,demand
Kalena Agrahara Cross,12,0,0,1.0,1.0,1,1
Kalena Agrahara Depot,5,2,0,1.0,1.0,1,1
Kalena Agrahara Drive,11,6,1,1.0,1.0,1,1
Kalena Agrahara Drive,22,5,1,1.0,1.0,1,1
Kalena Agrahara Fields,10,6,1,1.0,1.0,1,1
Kalena Agrahara Fork,9,5,1,1.0,1.0,1,1
Kalena Agrahara Fork,11,2,0,1.0,1.0,1,1
Kalena Agrahara Harbor,11,0,0,1.0,1.0,1,1
Kalena Agrahara Harbor,14,4,0,1.0,1.0,1,1
Kalena Agrahara Heights,11,4,0,1.0,1.0,1,1
Kalena Agrahara Landing,19,0,0,1.0,1.0,1,1
Kalena Agrahara Landing,19,3,0,1.0,1.0,1,1
Kalena Agrahara Landing,23,0,0,1.0,1.0,1,1
Kalena Agrahara Lane,20,1,0,1.0,1.0,1,1
Kalena Agrahara Mews,23,4,0,1.0,1.0,1,1
Kalena Agrahara Park,22,5,1,1.0,1.0,1,1
Kalena Agrahara Place,21,5,1,1.0,1.0,1,1
Kalena Agrahara Plaza,20,1,0,1.0,1.0,1,1
Kalena Agrahara Quadrant,20,5,1,1.0,1.0,1,1
Kalena Agrahara Quadrant,22,3,0,1.0,1.0,1,1
Kalena Agrahara Road,14,1,0,1.0,1.0,1,1
Kalena Agrahara Sector,12,1,0,1.0,1.0,1,1
Kalena Agrahara Sector,23,3,0,1.0,1.0,1,1
Kalena Agrahara Square,19,2,0,1.0,1.0,1,1
Kalena Agrahara Village,13,6,1,1.0,1.0,1,1
Kalena Agrahara Village,18,6,1,1.0,1.0,1,1
Kalena Agrahara Zone,20,0,0,1.0,1.0,1,1
Kalena Agrahara Zone,23,0,0,1.0,1.0,1,1
Kalyan Nagar 1st Stage,6,1,0,1.0,1.0,1,1
Kalyan Nagar 2nd Stage,22,5,1,1.0,1.0,1,1
Kalyan Nagar 3rd Stage,17,5,1,1.0,1.0,1,1
Kalyan Nagar 3rd Stage,18,2,0,1.0,1.0,1,1
Kalyan Nagar 4th Block,21,2,0,1.0,1.0,1,1
Kalyan Nagar 4th Stage,7,0,0,1.0,1.0,1,1
Kalyan Nagar 5th Block,9,2,0,1.0,1.0,1,1
Kalyan Nagar 5th Block,10,4,0,1.0,1.0,1,1
Kalyan Nagar 5th Block,17,1,0,1.0,1.0,1,1
Kalyan Nagar 5th Block,22,4,0,1.0,1.0,1,1
Kalyan Nagar 5th Block,23,4,0,1.0,1.0,1,1
Kalyan Nagar 5th Stage,20,5,1,1.0,1.0,1,1
Kalyan Nagar 5th Stage,21,1,0,1.0,1.0,1,1
Kalyan Nagar 6th Stage,9,6,1,1.0,1.0,1,1
Kalyan Nagar 6th Stage,14,3,0,1.0,1.0,1,1
Kalyan Nagar 6th Stage,17,4,0,1.0,1.0,1,1
Kalyan Nagar Alcove,16,3,0,1.0,1.0,1,1
Kalyan Nagar Alcove,19,0,0,1.0,1.0,1,1
Kalyan Nagar Alcove,19,3,0,1.0,1.0,1,1
Kalyan Nagar Arc,12,3,0,1.0,1.0,1,1
Kalyan Nagar Arc,13,5,1,1.0,1.0,1,1
Kalyan Nagar Area,18,0,0,1.0,1.0,1,1
Kalyan Nagar Area,20,4,0,1.0,1.0,1,1
Kalyan Nagar Boulevard,12,6,1,1.0,2.0,1,1
Kalyan Nagar Boulevard,16,0,0,1.0,1.0,1,1
Kalyan Nagar Boulevard,20,2,0,1.0,1.0,1,1
Kalyan Nagar Circle,4,3,0,1.0,1.0,1,1
Kalyan Nagar Circle,8,5,1,1.0,1.0,1,1
Kalyan Nagar Circle,9,4,0,1.0,1.0,1,1
Kalyan Nagar Close,10,0,0,1.0,1.0,1,2
Kalyan Nagar Close,12,3,0,2.0,1.0,1,1
Kalyan Nagar Close,16,3,0,1.0,2.0,1,1
Kalyan Nagar Close,18,0,0,1.0,1.0,1,1
Kalyan Nagar Close,19,0,0,1.0,1.0,1,1
Kalyan Nagar Close,19,1,0,1.0,1.0,1,1
Kalyan Nagar Colony,13,4,0,1.0,1.0,1,1
Kalyan Nagar Colony,15,4,0,1.0,1.0,1,1
Kalyan Nagar Commons,20,4,0,1.0,1.0,1,1
Kalyan Nagar Court,16,2,0,1.0,1.0,1,1
Kalyan Nagar Court,22,5,1,1.0,1.0,1,1
Kalyan Nagar Crescent,6,5,1,1.0,1.0,1,2
Kalyan Nagar Crescent,9,5,1,2.0,1.0,1,1
Kalyan Nagar Crescent,11,2,0,1.0,2.0,1,1
Kalyan Nagar Crescent,16,3,0,1.0,1.0,1,1
Kalyan Nagar Crescent,16,4,0,1.0,1.0,1,1
Kalyan Nagar Crescent,20,4,0,1.0,1.0,1,1
Kalyan Nagar Crescent,23,1,0,1.0,1.0,1,1
Kalyan Nagar Cross,13,3,0,1.0,1.0,1,1
Kalyan Nagar Cross,17,0,0,1.0,1.0,1,1
Kalyan Nagar Cross,18,4,0,1.0,1.0,1,1
Kalyan Nagar Cutting,5,3,0,1.0,1.0,1,1
Kalyan Nagar Cutting,16,4,0,1.0,1.0,1,1
Kalyan Nagar Cutting,20,2,0,1.0,1.0,1,1
Kalyan Nagar Cutting,22,4,0,1.0,1.0,1,1
Kalyan Nagar District,6,2,0,1.0,1.0,1,1
Kalyan Nagar District,20,0,0,1.0,1.0,1,1
Kalyan Nagar District,20,6,1,1.0,1.0,1,1
Kalyan Nagar Drive,22,5,1,1.0,1.0,1,1
Kalyan Nagar Enclave,22,5,1,1.0,1.0,1,1
Kalyan Nagar Enclave,23,2,0,1.0,1.0,1,1
Kalyan Nagar Esplanade,7,2,0,1.0,1.0,1,1
Kalyan Nagar Esplanade,12,5,1,1.0,1.0,1,1
Kalyan Nagar Esplanade,19,3,0,1.0,1.0,1,1
Kalyan Nagar Esplanade,20,2,0,1.0,1.0,1,1
Kalyan Nagar Esplanade,22,6,1,1.0,1.0,1,1
Kalyan Nagar Extension,16,6,1,1.0,1.0,1,1
Kalyan Nagar Farms,11,4,0,1.0,1.0,1,1
Kalyan Nagar Farms,16,5,1,1.0,1.0,1,1
Kalyan Nagar Farms,18,5,1,1.0,1.0,1,1
Kalyan Nagar Farms,22,5,1,1.0,1.0,1,1
Kalyan Nagar Fork,9,1,0,1.0,1.0,1,1
Kalyan Nagar Fork,19,3,0,1.0,1.0,1,1
Kalyan Nagar Harbor,9,6,1,1.0,1.0,1,1
Kalyan Nagar Harbor,11,3,0,1.0,1.0,1,1
Kalyan Nagar Hills,13,0,0,1.0,1.0,1,1
Kalyan Nagar Hills,21,0,0,1.0,1.0,1,1
Kalyan Nagar Landing,9,1,0,1.0,1.0,1,1
Kalyan Nagar Landing,15,1,0,1.0,1.0,1,1
Kalyan Nagar Landing,17,2,0,1.0,1.0,1,1
Kalyan Nagar Landing,17,4,0,1.0,1.0,1,1
Kalyan Nagar Landing,22,0,0,1.0,1.0,1,1
Kalyan Nagar Lane,14,6,1,1.0,1.0,1,1
Kalyan Nagar Lane,17,3,0,1.0,1.0,1,1
Kalyan Nagar Lane,17,4,0,1.0,1.0,1,1
Kalyan Nagar Layout,7,2,0,1.0,1.0,1,1
Kalyan Nagar Layout,21,5,1,1.0,1.0,1,1
Kalyan Nagar Layout,23,1,0,1.0,1.0,1,1
Kalyan Nagar Meadows,15,0,0,1.0,1.0,1,1
Kalyan Nagar Meadows,15,1,0,1.0,1.0,1,1
Kalyan Nagar Mews,9,0,0,1.0,1.0,1,1
Kalyan Nagar Mews,10,5,1,1.0,1.0,1,1
Kalyan Nagar Mews,12,3,0,1.0,1.0,1,1
Kalyan Nagar Mews,17,4,0,1.0,1.0,1,1
Kalyan Nagar Mews,23,5,1,1.0,1.0,1,1
Kalyan Nagar Nagar,21,1,0,1.0,1.0,1,1
Kalyan Nagar Park,17,6,1,1.0,1.0,1,1
Kalyan Nagar Pass,14,1,0,1.0,1.0,1,1
Kalyan Nagar Pass,21,4,0,1.0,1.0,1,1
Kalyan Nagar Pass,23,4,0,1.0,1.0,1,1
Kalyan Nagar Place,21,0,0,1.0,1.0,1,1
Kalyan Nagar Plaza,21,6,1,1.0,1.0,1,1
Kalyan Nagar Pointe,10,4,0,1.0,1.0,1,1
Kalyan Nagar Pointe,15,3,0,1.0,1.0,1,1
Kalyan Nagar Pointe,20,6,1,1.0,1.0,1,1
Kalyan Nagar Quadrant,13,6,1,1.0,1.0,1,1
Kalyan Nagar Quadrant,15,6,1,1.0,1.0,1,1
Kalyan Nagar Quadrant,20,6,1,1.0,1.0,1,1
Kalyan Nagar Quarters,7,6,1,1.0,1.0,1,1
Kalyan Nagar Quarters,18,4,0,1.0,1.0,1,1
Kalyan Nagar Quay,8,6,1,1.0,1.0,1,1
Kalyan Nagar Quay,9,0,0,1.0,1.0,1,1
Kalyan Nagar Quay,9,6,1,1.0,1.0,1,1
Kalyan Nagar Quay,13,4,0,1.0,1.0,1,1
Kalyan Nagar Quay,17,4,0,1.0,1.0,1,1
Kalyan Nagar Ridge,23,6,1,1.0,1.0,1,1
Kalyan Nagar Road,10,1,0,1.0,1.0,1,1
Kalyan Nagar Road,12,0,0,1.0,1.0,1,1
Kalyan Nagar Road,17,6,1,1.0,1.0,1,2
Kalyan Nagar Side,6,2,0,1.0,1.0,1,1
Kalyan Nagar Side,11,4,0,1.0,1.0,1,1
Kalyan Nagar Side,15,4,0,1.0,1.0,1,1
Kalyan Nagar Side,21,4,0,1.0,1.0,1,1
Kalyan Nagar Square,5,5,1,1.0,1.0,1,1
Kalyan Nagar Square,11,4,0,1.0,1.0,1,1
Kalyan Nagar Square,19,6,1,1.0,1.0,1,1
Kalyan Nagar Square,20,1,0,1.0,1.0,1,1
Kalyan Nagar Square,21,1,0,1.0,1.0,1,1
Kalyan Nagar Summit,21,6,1,1.0,1.0,1,1
Kalyan Nagar Terrace,10,6,1,1.0,1.0,1,1
Kalyan Nagar Track,15,5,1,1.0,1.0,1,1
Kalyan Nagar Valley,15,4,0,1.0,1.0,1,1
Kalyan Nagar Valley,18,3,0,1.0,1.0,1,1
Kalyan Nagar View,20,6,1,1.0,1.0,1,1
Kalyan Nagar View,21,6,1,1.0,1.0,1,1
Kalyan Nagar View,23,3,0,1.0,1.0,1,1
Kalyan Nagar Viewpoint,9,0,0,1.0,1.0,1,1
Kalyan Nagar Viewpoint,9,2,0,1.0,1.0,1,1
Kalyan Nagar Viewpoint,14,3,0,1.0,1.0,1,1
Kalyan Nagar Viewpoint,17,5,1,1.0,1.0,1,1
Kalyan Nagar Village,5,1,0,1.0,1.0,1,1
Kalyan Nagar Village,5,3,0,1.0,1.0,1,1
Kalyan Nagar Village,14,3,0,1.0,1.0,1,1
Kalyan Nagar Vista,20,3,0,1.0,1.0,1,1
Kalyan Nagar Vista,23,5,1,1.0,1.0,1,1
Kalyan Nagar Way,17,4,0,1.0,1.0,1,1
Kalyan Nagar Way,18,5,1,1.0,1.0,1,1
Kalyan Nagar Way,19,0,0,1.0,1.0,1,1
Kalyan Nagar Way,20,4,0,1.0,1.0,1,1
Kalyan Nagar Woods,14,3,0,1.0,1.0,1,1
Kalyan Nagar Woods,17,4,0,1.0,1.0,1,1
Kalyan Nagar Works,9,4,0,1.0,1.0,1,1
Kalyan Nagar Works,14,5,1,1.0,1.0,1,1
Kalyan Nagar Yard,8,2,0,1.0,1.0,1,1
Kalyan Nagar Yard,11,2,0,1.0,1.0,1,1
Kalyan Nagar Yard,22,2,0,1.0,1.0,1,1
Kanaka Nagar 1st Block,12,0,0,1.0,1.0,1,1
Kanaka Nagar 1st Block,18,0,0,1.0,1.0,1,1
Kanaka Nagar 2nd Block,15,3,0,1.0,1.0,1,1
Kanaka Nagar 2nd Block,22,4,0,1.0,1.0,1,1
Kanaka Nagar 4th Block,15,1,0,1.0,1.0,1,1
Kanaka Nagar 4th Block,20,4,0,1.0,1.0,1,1
Kanaka Nagar 4th Stage,20,0,0,1.0,1.0,1,1
Kanaka Nagar 4th Stage,21,6,1,1.0,1.0,1,1
Kanaka Nagar 5th Block,20,4,0,1.0,1.0,1,1
Kanaka Nagar 6th Stage,20,2,0,1.0,1.0,1,1
Kanaka Nagar Alcove,11,6,1,1.0,1.0,1,1
Kanaka Nagar Area,10,6,1,1.0,1.0,1,1
Kanaka Nagar Circle,22,2,0,1.0,1.0,1,1
Kanaka Nagar Close,13,4,0,1.0,1.0,1,1
Kanaka Nagar Close,17,1,0,1.0,1.0,1,1
Kanaka Nagar Commons,12,6,1,1.0,1.0,1,1
Kanaka Nagar Commons,13,3,0,1.0,1.0,1,1
Kanaka Nagar Complex,11,3,0,1.0,1.0,1,1
Kanaka Nagar Dam,19,3,0,1.0,1.0,1,1
Kanaka Nagar Esplanade,22,4,0,1.0,1.0,1,1
Kanaka Nagar Extension,22,4,0,1.0,1.0,1,1
Kanaka Nagar Farms,21,5,1,1.0,1.0,1,1
Kanaka Nagar Harbor,7,3,0,1.0,1.0,1,1
Kanaka Nagar Harbor,13,0,0,1.0,1.0,1,1
Kanaka Nagar Lane,23,4,0,1.0,1.0,1,1
Kanaka Nagar Mews,3,5,1,1.0,1.0,1,1
Kanaka Nagar Promenade,22,3,0,1.0,1.0,1,1
Kanaka Nagar Quadrant,14,2,0,1.0,1.0,1,1
Kanaka Nagar Quadrant,22,1,0,1.0,1.0,1,1
Kanaka Nagar Side,23,3,0,1.0,1.0,1,1
Kanaka Nagar Square,22,1,0,1.0,1.0,1,1
Kanaka Nagar Summit,23,1,0,1.0,1.0,1,1
Kanaka Nagar Township,16,3,0,1.0,1.0,1,1
Kanaka Nagar Track,19,2,0,1.0,1.0,1,1
Kanaka Nagar Trail,15,0,0,1.0,1.0,1,1
Kanaka Nagar Trail,17,6,1,1.0,1.0,1,1
Kanaka Nagar Vista,11,5,1,1.0,1.0,1,1
Kanaka Nagar Vista,16,0,0,1.0,1.0,1,1
Kanaka Nagar Way,10,3,0,1.0,1.0,1,1
Kanaka Nagar Way,12,1,0,1.0,1.0,1,1
Kanaka Nagar Woods,16,4,0,1.0,1.0,1,1
Kanaka Nagar Yard,23,0,0,1.0,1.0,1,1
Kanakapura 2nd Stage,20,3,0,1.0,1.0,1,2
Kanakapura 2nd Stage,20,5,1,2.0,1.0,1,1
Kanakapura 2nd Stage,21,2,0,1.0,2.0,1,1
Kanakapura 3rd Block,17,0,0,1.0,1.0,1,1
Kanakapura 3rd Block,20,5,1,1.0,1.0,1,1
Kanakapura 6th Block,19,0,0,1.0,1.0,1,1
Kanakapura 6th Stage,18,3,0,1.0,1.0,1,1
Kanakapura Arc,23,1,0,1.0,1.0,1,1
Kanakapura Arc,23,4,0,1.0,1.0,1,1
Kanakapura Bay,21,1,0,1.0,1.0,1,1
Kanakapura Colony,13,6,1,1.0,1.0,1,1
Kanakapura Commons,14,5,1,1.0,1.0,1,1
Kanakapura Commons,18,5,1,1.0,1.0,1,1
Kanakapura Court,18,4,0,1.0,1.0,1,1
Kanakapura Court,23,0,0,1.0,1.0,1,1
Kanakapura Crescent,23,5,1,1.0,1.0,1,1
Kanakapura Drive,18,5,1,1.0,1.0,1,1
Kanakapura Extension,17,5,1,1.0,1.0,1,1
Kanakapura Grove,17,1,0,1.0,1.0,1,1
Kanakapura Landing,21,6,1,1.0,1.0,1,1
Kanakapura Landing,22,6,1,1.0,1.0,1,1
Kanakapura Loop,10,2,0,1.0,1.0,1,1
Kanakapura Loop,20,4,0,1.0,1.0,1,1
Kanakapura Loop,23,1,0,1.0,1.0,1,1
Kanakapura Park,14,1,0,1.0,1.0,1,1
Kanakapura Park,22,0,0,1.0,1.0,1,1
Kanakapura Pass,19,6,1,1.0,1.0,1,1
Kanakapura Place,23,4,0,1.0,1.0,1,1
Kanakapura Run,20,1,0,1.0,1.0,1,1
Kanakapura Side,14,4,0,1.0,1.0,1,1
Kanakapura Square,6,1,0,1.0,1.0,1,1
Kanakapura Square,9,5,1,1.0,1.0,1,1
Kanakapura Square,13,1,0,1.0,1.0,1,1
Kanakapura Viewpoint,19,5,1,1.0,1.0,1,1
Kanakapura Woods,21,0,0,1.0,1.0,1,1
Kanakapura Works,8,4,0,1.0,1.0,1,1
Kasavanahalli 1st Stage,22,2,0,1.0,1.0,1,1
Kasavanahalli Arc,18,1,0,1.0,1.0,1,1
Kasavanahalli Bay,23,6,1,1.0,1.0,1,1
Kasavanahalli Boulevard,21,3,0,1.0,1.0,1,1
Kasavanahalli Bridge,21,5,1,1.0,1.0,1,1
Kasavanahalli Circle,19,4,0,1.0,1.0,1,1
Kasavanahalli Circle,21,3,0,1.0,1.0,1,1
Kasavanahalli Circle,21,4,0,1.0,1.0,1,1
Kasavanahalli Court,10,3,0,1.0,1.0,1,1
Kasavanahalli Esplanade,12,1,0,1.0,1.0,1,1
Kasavanahalli Esplanade,22,4,0,1.0,1.0,1,1
Kasavanahalli Extension,7,2,0,1.0,1.0,1,1
Kasavanahalli Fork,22,6,1,1.0,1.0,1,1
Kasavanahalli Heights,23,0,0,1.0,1.0,1,1
Kasavanahalli Landing,18,3,0,1.0,1.0,1,1
Kasavanahalli Landing,19,6,1,1.0,1.0,1,1
Kasavanahalli Meadows,11,4,0,1.0,1.0,1,1
Kasavanahalli Meadows,14,6,1,1.0,1.0,1,1
Kasavanahalli Meadows,22,3,0,1.0,1.0,1,1
Kasavanahalli Pier,14,6,1,1.0,1.0,1,1
Kasavanahalli Pier,19,3,0,1.0,1.0,1,1
Kasavanahalli Pier,21,4,0,1.0,1.0,1,1
Kasavanahalli Sector,18,5,1,1.0,1.0,1,1
Kasavanahalli Sector,20,1,0,1.0,1.0,1,1
Kasavanahalli Sector,22,4,0,1.0,1.0,1,1
Kasavanahalli Side,10,0,0,1.0,1.0,1,1
Kasavanahalli Side,12,6,1,1.0,1.0,1,1
Kasavanahalli Viewpoint,13,3,0,1.0,1.0,1,1
Kasavanahalli Way,7,4,0,1.0,1.0,1,1
Kasavanahalli Yard,13,5,1,1.0,1.0,1,1
Kasavanahalli Yard,18,3,0,1.0,1.0,1,1
Kasavanahalli Yard,19,0,0,1.0,1.0,1,1
Kasturi Nagar 1st Block,5,1,0,1.0,1.0,1,1
Kasturi Nagar 1st Block,15,3,0,1.0,1.0,1,1
Kasturi Nagar 1st Block,15,5,1,1.0,1.0,1,1
Kasturi Nagar 4th Block,22,2,0,1.0,1.0,1,1
Kasturi Nagar 4th Stage,9,6,1,1.0,1.0,1,1
Kasturi Nagar 4th Stage,10,0,0,1.0,1.0,1,1
Kasturi Nagar 4th Stage,13,2,0,1.0,1.0,1,1
Kasturi Nagar 4th Stage,19,4,0,1.0,1.0,1,1
Kasturi Nagar Alcove,15,2,0,1.0,1.0,1,1
Kasturi Nagar Arc,21,3,0,1.0,1.0,1,1
Kasturi Nagar Crescent,20,4,0,1.0,1.0,1,1
Kasturi Nagar Crescent,23,1,0,1.0,1.0,1,1
Kasturi Nagar Cross,17,4,0,1.0,1.0,1,1
Kasturi Nagar Farms,14,3,0,1.0,1.0,1,1
Kasturi Nagar Harbor,13,1,0,1.0,1.0,1,1
Kasturi Nagar Harbor,22,5,1,1.0,1.0,1,1
Kasturi Nagar Heights,20,4,0,1.0,1.0,1,1
Kasturi Nagar Landing,17,1,0,1.0,1.0,1,1
Kasturi Nagar Lane,14,3,0,1.0,1.0,1,1
Kasturi Nagar Lane,16,2,0,1.0,1.0,1,1
Kasturi Nagar Loop,10,0,0,1.0,1.0,1,1
Kasturi Nagar Loop,16,4,0,1.0,1.0,1,1
Kasturi Nagar Park,16,3,0,1.0,1.0,1,1
Kasturi Nagar Pass,8,1,0,1.0,1.0,1,1
Kasturi Nagar Pointe,13,3,0,1.0,1.0,1,1
Kasturi Nagar Pointe,15,4,0,1.0,1.0,1,1
Kasturi Nagar Quadrant,19,2,0,1.0,1.0,1,1
Kasturi Nagar Quadrant,21,0,0,1.0,1.0,1,1
Kasturi Nagar Quay,21,4,0,1.0,1.0,1,1
Kasturi Nagar Sector,10,2,0,1.0,1.0,1,1
Kasturi Nagar Sector,18,3,0,1.0,1.0,1,1
Kasturi Nagar Terrace,23,5,1,1.0,2.0,1,1
Kasturi Nagar Village,20,3,0,1.0,1.0,1,1
Kasturi Nagar Village,20,5,1,1.0,1.0,1,1
Kasturi Nagar Yard,14,5,1,1.0,1.0,1,1
Kasturi Nagar Yard,18,2,0,1.0,1.0,1,1
Kasturi Nagar Yard,18,4,0,1.0,1.0,1,1
Kaval Byrasandra 1st Stage,2,4,0,1.0,1.0,1,1
Kaval Byrasandra 1st Stage,8,1,0,1.0,1.0,1,1
Kaval Byrasandra 1st Stage,12,2,0,1.0,1.0,1,1
Kaval Byrasandra 1st Stage,22,1,0,1.0,1.0,1,1
Kaval Byrasandra 2nd Block,15,0,0,1.0,1.0,1,1
Kaval Byrasandra 4th Block,19,5,1,1.0,1.0,1,1
Kaval Byrasandra Alley,20,4,0,1.0,1.0,1,1
Kaval Byrasandra Alley,21,6,1,1.0,1.0,1,1
Kaval Byrasandra Alley,22,4,0,1.0,1.0,1,1
Kaval Byrasandra Arc,15,1,0,1.0,1.0,1,1
Kaval Byrasandra Circle,15,6,1,1.0,1.0,1,1
Kaval Byrasandra Close,20,0,0,1.0,1.0,1,1
Kaval Byrasandra Close,20,6,1,1.0,1.0,1,1
Kaval Byrasandra Cove,12,0,0,1.0,1.0,1,1
Kaval Byrasandra Cove,19,2,0,1.0,1.0,1,1
Kaval Byrasandra Cove,23,6,1,1.0,1.0,1,1
Kaval Byrasandra Dam,17,3,0,1.0,1.0,1,1
Kaval Byrasandra District,19,5,1,1.0,1.0,1,1
Kaval Byrasandra Enclave,21,5,1,1.0,1.0,1,1
Kaval Byrasandra Fields,9,0,0,1.0,1.0,1,1
Kaval Byrasandra Fork,21,3,0,1.0,1.0,1,1
Kaval Byrasandra Fork,23,0,0,1.0,1.0,1,1
Kaval Byrasandra Garden,5,6,1,1.0,1.0,1,1
Kaval Byrasandra Garden,8,5,1,1.0,1.0,1,1
Kaval Byrasandra Landing,6,0,0,1.0,1.0,1,1
Kaval Byrasandra Landing,10,3,0,1.0,1.0,1,1
Kaval Byrasandra Landing,23,2,0,1.0,1.0,1,1
Kaval Byrasandra Mews,15,3,0,1.0,1.0,1,1
Kaval Byrasandra Pass,21,0,0,1.0,1.0,1,1
Kaval Byrasandra Quarry,7,2,0,1.0,1.0,1,1
Kaval Byrasandra Quarters,12,6,1,1.0,1.0,1,1
Kaval Byrasandra Ridge,23,2,0,1.0,1.0,1,1
Kaval Byrasandra Square,5,4,0,1.0,1.0,1,1
Kaval Byrasandra Square,11,3,0,1.0,1.0,1,2
Kaval Byrasandra Square,19,4,0,2.0,1.0,1,1
Kaval Byrasandra Woods,19,4,0,1.0,1.0,1,1
Kaval Byrasandra Woods,23,5,1,1.0,1.0,1,1
Kengeri 1st Block,23,5,1,1.0,1.0,1,1
Kengeri 1st Stage,20,2,0,1.0,1.0,1,1
Kengeri 1st Stage,20,6,1,1.0,1.0,1,1
Kengeri 2nd Block,16,0,0,1.0,1.0,1,1
Kengeri 2nd Block,23,1,0,1.0,1.0,1,1
Kengeri 2nd Stage,23,4,0,1.0,1.0,1,1
Kengeri 2nd Stage,23,5,1,1.0,1.0,1,1
Kengeri 3rd Stage,18,4,0,1.0,1.0,1,1
Kengeri 4th Stage,9,3,0,1.0,1.0,1,1
Kengeri 4th Stage,15,6,1,1.0,1.0,1,1
Kengeri 4th Stage,18,5,1,1.0,1.0,1,1
Kengeri 6th Stage,8,4,0,1.0,1.0,1,1
Kengeri 6th Stage,12,5,1,1.0,1.0,1,1
Kengeri Bay,14,5,1,1.0,1.0,1,1
Kengeri Bay,15,3,0,1.0,1.0,1,1
Kengeri Bay,21,1,0,1.0,1.0,1,1
Kengeri Bridge,12,1,0,1.0,1.0,1,1
Kengeri Bridge,21,3,0,1.0,1.0,1,1
Kengeri Court,16,0,0,1.0,1.0,1,1
Kengeri Crescent,14,4,0,1.0,1.0,1,1
Kengeri Esplanade,9,0,0,1.0,1.0,1,1
Kengeri Fork,5,4,0,1.0,1.0,1,1
Kengeri Fork,12,1,0,1.0,1.0,1,1
Kengeri Fork,16,1,0,1.0,1.0,1,1
Kengeri Fork,18,2,0,1.0,1.0,1,1
Kengeri Fork,18,6,1,1.0,1.0,1,1
Kengeri Harbor,17,2,0,1.0,1.0,1,1
Kengeri Hills,17,1,0,1.0,1.0,1,1
Kengeri Landing,21,0,0,1.0,1.0,1,1
Kengeri Loop,23,5,1,1.0,1.0,1,1
Kengeri Mews,9,0,0,1.0,1.0,1,1
Kengeri Mews,10,0,0,1.0,1.0,1,1
Kengeri Quarters,20,6,1,1.0,1.0,1,1
Kengeri Side,21,6,1,1.0,1.0,1,1
Kengeri Square,5,4,0,1.0,1.0,1,1
Kengeri Square,19,4,0,1.0,1.0,1,1
Kengeri Square,23,6,1,1.0,1.0,1,1
Kengeri Township,11,4,0,1.0,1.0,1,1
Kengeri Valley,21,3,0,1.0,1.0,1,1
Kengeri Woods,17,6,1,1.0,1.0,1,1
Kengeri Works,22,6,1,1.0,1.0,1,1
Kodigehalli 1st Stage,23,1,0,1.0,1.0,1,1
Kodigehalli 3rd Stage,19,3,0,1.0,1.0,1,1
Kodigehalli Alcove,23,6,1,1.0,1.0,1,1
Kodigehalli Arcade,10,4,0,1.0,1.0,1,1
Kodigehalli Arcade,18,2,0,1.0,1.0,1,1
Kodigehalli Cove,9,6,1,1.0,1.0,1,1
Kodigehalli Dam,12,6,1,1.0,1.0,1,1
Kodigehalli Dam,19,6,1,1.0,1.0,1,1
Kodigehalli Estate,16,1,0,1.0,1.0,1,1
Kodigehalli Grove,23,0,0,1.0,1.0,1,1
Kodigehalli Landing,18,6,1,1.0,1.0,1,1
Kodigehalli Landing,22,1,0,1.0,1.0,1,1
Kodigehalli Loop,20,6,1,1.0,1.0,1,1
Kodigehalli Mews,10,5,1,1.0,1.0,1,1
Kodigehalli Mews,21,3,0,1.0,1.0,1,1
Kodigehalli Promenade,11,5,1,1.0,1.0,1,1
Kodigehalli Promenade,16,4,0,1.0,1.0,1,1
Kodigehalli Run,23,2,0,1.0,1.0,1,1
Kodigehalli View,16,0,0,1.0,1.0,1,1
Kodigehalli Viewpoint,18,3,0,1.0,1.0,1,1
Kodigehalli Vista,19,2,0,1.0,1.0,1,1
Koramangala 1st Block,16,3,0,1.0,1.0,1,1
Koramangala 1st Block,18,5,1,1.0,1.0,1,1
Koramangala 1st Stage,17,4,0,1.0,1.0,1,1
Koramangala 1st Stage,19,4,0,1.0,1.0,1,1
Koramangala 2nd Block,19,1,0,1.0,1.0,1,1
Koramangala 4th Block 3rd Stage,17,0,0,1.0,1.0,1,1
Koramangala 4th Block 4th Stage,16,2,0,1.0,1.0,1,1
Koramangala 4th Block 4th Stage,19,4,0,1.0,1.0,1,1
Koramangala 4th Block 5th Block,20,6,1,1.0,1.0,1,2
Koramangala 4th Block 5th Block,22,5,1,2.0,1.0,1,1
Koramangala 4th Block Alley,21,1,0,1.0,1.0,1,1
Koramangala 4th Block Bay,15,3,0,1.0,1.0,1,1
Koramangala 4th Block Boulevard,11,1,0,1.0,1.0,1,1
Koramangala 4th Block Boulevard,19,4,0,1.0,1.0,1,1
Koramangala 4th Block Boulevard,23,2,0,1.0,1.0,1,1
Koramangala 4th Block Cove,22,1,0,1.0,1.0,1,1
Koramangala 4th Block Depot,15,5,1,1.0,1.0,1,1
Koramangala 4th Block Enclave,18,1,0,1.0,1.0,1,1
Koramangala 4th Block Esplanade,20,1,0,1.0,1.0,1,1
Koramangala 4th Block Grove,9,4,0,1.0,1.0,1,1
Koramangala 4th Block Grove,13,0,0,1.0,1.0,1,1
Koramangala 4th Block Promenade,21,5,1,1.0,1.0,1,1
Koramangala 4th Block Quarters,19,5,1,1.0,1.0,1,1
