locationID,locationName,hour,dayofweek,is_weekend,lag_1,lag_2,city,demand
137,Laurelton,18,3,0,24.0,17.0,0,25
137,Laurelton,18,4,0,25.0,24.0,0,30
137,Laurelton,19,3,0,30.0,25.0,0,19
137,Laurelton,19,4,0,19.0,30.0,0,35
137,Laurelton,20,3,0,35.0,19.0,0,25
137,Laurelton,20,4,0,25.0,35.0,0,35
137,Laurelton,21,3,0,35.0,25.0,0,8
137,Laurelton,21,4,0,8.0,35.0,0,30
137,Laurelton,22,3,0,30.0,8.0,0,15
137,Laurelton,22,4,0,15.0,30.0,0,34
137,Laurelton,23,3,0,34.0,15.0,0,14
137,Laurelton,23,4,0,14.0,34.0,0,45
138,Lenox Hill East,0,5,1,12.0,2.0,0,12
138,Lenox Hill East,3,4,0,12.0,12.0,0,1
138,Lenox Hill East,5,4,0,1.0,12.0,0,2
138,Lenox Hill East,6,3,0,2.0,1.0,0,1
138,Lenox Hill East,7,3,0,1.0,2.0,0,1
138,Lenox Hill East,7,4,0,1.0,1.0,0,6
138,Lenox Hill East,8,3,0,6.0,1.0,0,6
138,Lenox Hill East,8,4,0,6.0,6.0,0,15
138,Lenox Hill East,9,3,0,15.0,6.0,0,11
138,Lenox Hill East,9,4,0,11.0,15.0,0,38
138,Lenox Hill East,10,3,0,38.0,11.0,0,30
138,Lenox Hill East,10,4,0,30.0,38.0,0,50
138,Lenox Hill East,11,3,0,50.0,30.0,0,24
138,Lenox Hill East,11,4,0,24.0,50.0,0,45
138,Lenox Hill East,12,3,0,45.0,24.0,0,22
138,Lenox Hill East,12,4,0,22.0,45.0,0,35
138,Lenox Hill East,13,3,0,35.0,22.0,0,30
138,Lenox Hill East,13,4,0,30.0,35.0,0,41
138,Lenox Hill East,14,3,0,41.0,30.0,0,33
138,Lenox Hill East,14,4,0,33.0,41.0,0,40
138,Lenox Hill East,15,3,0,40.0,33.0,0,37
138,Lenox Hill East,15,4,0,37.0,40.0,0,73
138,Lenox Hill East,16,3,0,73.0,37.0,0,44
138,Lenox Hill East,16,4,0,44.0,73.0,0,50
138,Lenox Hill East,17,3,0,50.0,44.0,0,72
138,Lenox Hill East,17,4,0,72.0,50.0,0,59
138,Lenox Hill East,18,3,0,59.0,72.0,0,53
138,Lenox Hill East,18,4,0,53.0,59.0,0,51
138,Lenox Hill East,19,3,0,51.0,53.0,0,42
138,Lenox Hill East,19,4,0,42.0,51.0,0,46
138,Lenox Hill East,20,3,0,46.0,42.0,0,50
138,Lenox Hill East,20,4,0,50.0,46.0,0,75
138,Lenox Hill East,21,3,0,75.0,50.0,0,54
138,Lenox Hill East,21,4,0,54.0,75.0,0,75
138,Lenox Hill East,22,3,0,75.0,54.0,0,27
138,Lenox Hill East,22,4,0,27.0,75.0,0,61
138,Lenox Hill East,23,3,0,61.0,27.0,0,56
138,Lenox Hill East,23,4,0,56.0,61.0,0,68
139,Lenox Hill West,3,3,0,1.0,1.0,0,1
139,Lenox Hill West,7,4,0,1.0,1.0,0,1
139,Lenox Hill West,8,4,0,1.0,1.0,0,1
139,Lenox Hill West,11,4,0,1.0,1.0,0,2
139,Lenox Hill West,12,3,0,2.0,1.0,0,1
139,Lenox Hill West,14,3,0,1.0,2.0,0,1
139,Lenox Hill West,20,3,0,1.0,1.0,0,1
139,Lenox Hill West,22,3,0,1.0,1.0,0,2
140,Lincoln Square East,0,5,1,5.0,39.0,0,9
140,Lincoln Square East,1,3,0,9.0,5.0,0,28
140,Lincoln Square East,1,4,0,28.0,9.0,0,2
140,Lincoln Square East,2,3,0,2.0,28.0,0,33
140,Lincoln Square East,2,4,0,33.0,2.0,0,2
140,Lincoln Square East,3,3,0,2.0,33.0,0,24
140,Lincoln Square East,3,4,0,24.0,2.0,0,2
140,Lincoln Square East,4,3,0,2.0,24.0,0,9
140,Lincoln Square East,4,4,0,9.0,2.0,0,7
140,Lincoln Square East,5,3,0,7.0,9.0,0,9
140,Lincoln Square East,5,4,0,9.0,7.0,0,5
140,Lincoln Square East,6,3,0,5.0,9.0,0,10
140,Lincoln Square East,6,4,0,10.0,5.0,0,7
140,Lincoln Square East,7,3,0,7.0,10.0,0,2
140,Lincoln Square East,7,4,0,2.0,7.0,0,7
140,Lincoln Square East,8,3,0,7.0,2.0,0,9
140,Lincoln Square East,8,4,0,9.0,7.0,0,10
140,Lincoln Square East,9,3,0,10.0,9.0,0,5
140,Lincoln Square East,9,4,0,5.0,10.0,0,19
140,Lincoln Square East,10,3,0,19.0,5.0,0,13
140,Lincoln Square East,10,4,0,13.0,19.0,0,17
140,Lincoln Square East,11,3,0,17.0,13.0,0,12
140,Lincoln Square East,11,4,0,12.0,17.0,0,23
140,Lincoln Square East,12,3,0,23.0,12.0,0,14
140,Lincoln Square East,12,4,0,14.0,23.0,0,22
140,Lincoln Square East,13,3,0,22.0,14.0,0,23
140,Lincoln Square East,13,4,0,23.0,22.0,0,18
140,Lincoln Square East,14,3,0,18.0,23.0,0,15
140,Lincoln Square East,14,4,0,15.0,18.0,0,15
140,Lincoln Square East,15,3,0,15.0,15.0,0,10
140,Lincoln Square East,15,4,0,10.0,15.0,0,28
140,Lincoln Square East,16,3,0,28.0,10.0,0,14
140,Lincoln Square East,16,4,0,14.0,28.0,0,29
140,Lincoln Square East,17,3,0,29.0,14.0,0,23
140,Lincoln Square East,17,4,0,23.0,29.0,0,22
140,Lincoln Square East,18,3,0,22.0,23.0,0,24
140,Lincoln Square East,18,4,0,24.0,22.0,0,31
140,Lincoln Square East,19,3,0,31.0,24.0,0,17
140,Lincoln Square East,19,4,0,17.0,31.0,0,26
140,Lincoln Square East,20,3,0,26.0,17.0,0,12
140,Lincoln Square East,20,4,0,12.0,26.0,0,21
140,Lincoln Square East,21,3,0,21.0,12.0,0,16
140,Lincoln Square East,21,4,0,16.0,21.0,0,35
140,Lincoln Square East,22,3,0,35.0,16.0,0,8
140,Lincoln Square East,22,4,0,8.0,35.0,0,19
140,Lincoln Square East,23,3,0,19.0,8.0,0,12
140,Lincoln Square East,23,4,0,12.0,19.0,0,14
141,Lincoln Square West,0,5,1,9.0,79.0,0,12
141,Lincoln Square West,1,3,0,12.0,9.0,0,47
141,Lincoln Square West,1,4,0,47.0,12.0,0,5
141,Lincoln Square West,2,3,0,5.0,47.0,0,42
141,Lincoln Square West,2,4,0,42.0,5.0,0,2
141,Lincoln Square West,3,3,0,2.0,42.0,0,29
141,Lincoln Square West,3,4,0,29.0,2.0,0,4
141,Lincoln Square West,4,3,0,4.0,29.0,0,21
141,Lincoln Square West,4,4,0,21.0,4.0,0,4
141,Lincoln Square West,5,3,0,4.0,21.0,0,12
141,Lincoln Square West,5,4,0,12.0,4.0,0,7
141,Lincoln Square West,6,3,0,7.0,12.0,0,14
141,Lincoln Square West,6,4,0,14.0,7.0,0,13
141,Lincoln Square West,7,3,0,13.0,14.0,0,3
141,Lincoln Square West,7,4,0,3.0,13.0,0,19
141,Lincoln Square West,8,3,0,19.0,3.0,0,4
141,Lincoln Square West,8,4,0,4.0,19.0,0,22
141,Lincoln Square West,9,3,0,22.0,4.0,0,14
141,Lincoln Square West,9,4,0,14.0,22.0,0,26
141,Lincoln Square West,10,3,0,26.0,14.0,0,16
141,Lincoln Square West,10,4,0,16.0,26.0,0,20
141,Lincoln Square West,11,3,0,20.0,16.0,0,17
141,Lincoln Square West,11,4,0,17.0,20.0,0,34
141,Lincoln Square West,12,3,0,34.0,17.0,0,21
141,Lincoln Square West,12,4,0,21.0,34.0,0,26
141,Lincoln Square West,13,3,0,26.0,21.0,0,27
141,Lincoln Square West,13,4,0,27.0,26.0,0,22
141,Lincoln Square West,14,3,0,22.0,27.0,0,26
141,Lincoln Square West,14,4,0,26.0,22.0,0,22
141,Lincoln Square West,15,3,0,22.0,26.0,0,22
141,Lincoln Square West,15,4,0,22.0,22.0,0,32
141,Lincoln Square West,16,3,0,32.0,22.0,0,30
141,Lincoln Square West,16,4,0,30.0,32.0,0,14
141,Lincoln Square West,17,3,0,14.0,30.0,0,27
141,Lincoln Square West,17,4,0,27.0,14.0,0,37
141,Lincoln Square West,18,3,0,37.0,27.0,0,43
141,Lincoln Square West,18,4,0,43.0,37.0,0,55
141,Lincoln Square West,19,3,0,55.0,43.0,0,24
141,Lincoln Square West,19,4,0,24.0,55.0,0,70
141,Lincoln Square West,20,3,0,70.0,24.0,0,32
141,Lincoln Square West,20,4,0,32.0,70.0,0,48
141,Lincoln Square West,21,3,0,48.0,32.0,0,20
141,Lincoln Square West,21,4,0,20.0,48.0,0,30
141,Lincoln Square West,22,3,0,30.0,20.0,0,20
141,Lincoln Square West,22,4,0,20.0,30.0,0,35
141,Lincoln Square West,23,3,0,35.0,20.0,0,12
141,Lincoln Square West,23,4,0,12.0,35.0,0,22
142,Little Italy/NoLiTa,0,5,1,21.0,148.0,0,17
142,Little Italy/NoLiTa,1,3,0,17.0,21.0,0,112
142,Little Italy/NoLiTa,1,4,0,112.0,17.0,0,9
142,Little Italy/NoLiTa,2,3,0,9.0,112.0,0,102
142,Little Italy/NoLiTa,3,3,0,102.0,9.0,0,34
142,Little Italy/NoLiTa,3,4,0,34.0,102.0,0,4
142,Little Italy/NoLiTa,4,3,0,4.0,34.0,0,18
142,Little Italy/NoLiTa,4,4,0,18.0,4.0,0,3
142,Little Italy/NoLiTa,5,3,0,3.0,18.0,0,14
142,Little Italy/NoLiTa,5,4,0,14.0,3.0,0,4
142,Little Italy/NoLiTa,6,3,0,4.0,14.0,0,10
142,Little Italy/NoLiTa,6,4,0,10.0,4.0,0,6
142,Little Italy/NoLiTa,7,3,0,6.0,10.0,0,2
142,Little Italy/NoLiTa,7,4,0,2.0,6.0,0,9
142,Little Italy/NoLiTa,8,3,0,9.0,2.0,0,3
142,Little Italy/NoLiTa,8,4,0,3.0,9.0,0,20
142,Little Italy/NoLiTa,9,3,0,20.0,3.0,0,5
142,Little Italy/NoLiTa,9,4,0,5.0,20.0,0,22
142,Little Italy/NoLiTa,10,3,0,22.0,5.0,0,14
142,Little Italy/NoLiTa,10,4,0,14.0,22.0,0,20
142,Little Italy/NoLiTa,11,3,0,20.0,14.0,0,8
142,Little Italy/NoLiTa,11,4,0,8.0,20.0,0,23
142,Little Italy/NoLiTa,12,3,0,23.0,8.0,0,16
142,Little Italy/NoLiTa,12,4,0,16.0,23.0,0,19
142,Little Italy/NoLiTa,13,3,0,19.0,16.0,0,23
142,Little Italy/NoLiTa,13,4,0,23.0,19.0,0,20
142,Little Italy/NoLiTa,14,3,0,20.0,23.0,0,25
142,Little Italy/NoLiTa,14,4,0,25.0,20.0,0,26
142,Little Italy/NoLiTa,15,3,0,26.0,25.0,0,24
142,Little Italy/NoLiTa,15,4,0,24.0,26.0,0,31
142,Little Italy/NoLiTa,16,3,0,31.0,24.0,0,34
142,Little Italy/NoLiTa,16,4,0,34.0,31.0,0,51
142,Little Italy/NoLiTa,17,3,0,51.0,34.0,0,40
142,Little Italy/NoLiTa,17,4,0,40.0,51.0,0,44
142,Little Italy/NoLiTa,18,3,0,44.0,40.0,0,43
142,Little Italy/NoLiTa,18,4,0,43.0,44.0,0,42
142,Little Italy/NoLiTa,19,3,0,42.0,43.0,0,36
142,Little Italy/NoLiTa,19,4,0,36.0,42.0,0,48
142,Little Italy/NoLiTa,20,3,0,48.0,36.0,0,48
142,Little Italy/NoLiTa,20,4,0,48.0,48.0,0,37
142,Little Italy/NoLiTa,21,3,0,37.0,48.0,0,24
142,Little Italy/NoLiTa,21,4,0,24.0,37.0,0,48
142,Little Italy/NoLiTa,22,3,0,48.0,24.0,0,21
142,Little Italy/NoLiTa,22,4,0,21.0,48.0,0,77
142,Little Italy/NoLiTa,23,3,0,77.0,21.0,0,16
142,Little Italy/NoLiTa,23,4,0,16.0,77.0,0,46
143,Long Island City/Hunters Point,0,5,1,2.0,38.0,0,8
143,Long Island City/Hunters Point,1,3,0,8.0,2.0,0,29
143,Long Island City/Hunters Point,1,4,0,29.0,8.0,0,1
143,Long Island City/Hunters Point,2,3,0,1.0,29.0,0,31
143,Long Island City/Hunters Point,2,4,0,31.0,1.0,0,2
143,Long Island City/Hunters Point,3,3,0,2.0,31.0,0,31
143,Long Island City/Hunters Point,4,3,0,31.0,2.0,0,36
143,Long Island City/Hunters Point,5,3,0,36.0,31.0,0,8
143,Long Island City/Hunters Point,5,4,0,8.0,36.0,0,3
143,Long Island City/Hunters Point,6,3,0,3.0,8.0,0,5
143,Long Island City/Hunters Point,6,4,0,5.0,3.0,0,2
143,Long Island City/Hunters Point,7,3,0,2.0,5.0,0,5
143,Long Island City/Hunters Point,7,4,0,5.0,2.0,0,9
143,Long Island City/Hunters Point,8,3,0,9.0,5.0,0,10
143,Long Island City/Hunters Point,8,4,0,10.0,9.0,0,16
143,Long Island City/Hunters Point,9,3,0,16.0,10.0,0,4
143,Long Island City/Hunters Point,9,4,0,4.0,16.0,0,29
143,Long Island City/Hunters Point,10,3,0,29.0,4.0,0,6
143,Long Island City/Hunters Point,10,4,0,6.0,29.0,0,14
143,Long Island City/Hunters Point,11,3,0,14.0,6.0,0,5
143,Long Island City/Hunters Point,11,4,0,5.0,14.0,0,19
143,Long Island City/Hunters Point,12,3,0,19.0,5.0,0,9
143,Long Island City/Hunters Point,12,4,0,9.0,19.0,0,21
143,Long Island City/Hunters Point,13,3,0,21.0,9.0,0,11
143,Long Island City/Hunters Point,13,4,0,11.0,21.0,0,12
143,Long Island City/Hunters Point,14,3,0,12.0,11.0,0,20
143,Long Island City/Hunters Point,14,4,0,20.0,12.0,0,6
143,Long Island City/Hunters Point,15,3,0,6.0,20.0,0,14
143,Long Island City/Hunters Point,15,4,0,14.0,6.0,0,17
143,Long Island City/Hunters Point,16,3,0,17.0,14.0,0,14
143,Long Island City/Hunters Point,16,4,0,14.0,17.0,0,23
143,Long Island City/Hunters Point,17,3,0,23.0,14.0,0,17
143,Long Island City/Hunters Point,17,4,0,17.0,23.0,0,25
143,Long Island City/Hunters Point,18,3,0,25.0,17.0,0,20
143,Long Island City/Hunters Point,18,4,0,20.0,25.0,0,26
143,Long Island City/Hunters Point,19,3,0,26.0,20.0,0,16
143,Long Island City/Hunters Point,19,4,0,16.0,26.0,0,26
143,Long Island City/Hunters Point,20,3,0,26.0,16.0,0,11
143,Long Island City/Hunters Point,20,4,0,11.0,26.0,0,18
143,Long Island City/Hunters Point,21,3,0,18.0,11.0,0,13
143,Long Island City/Hunters Point,21,4,0,13.0,18.0,0,11
143,Long Island City/Hunters Point,22,3,0,11.0,13.0,0,8
143,Long Island City/Hunters Point,22,4,0,8.0,11.0,0,11
143,Long Island City/Hunters Point,23,3,0,11.0,8.0,0,7
143,Long Island City/Hunters Point,23,4,0,7.0,11.0,0,17
144,Long Island City/Queens Plaza,0,5,1,13.0,120.0,0,39
144,Long Island City/Queens Plaza,1,3,0,39.0,13.0,0,154
144,Long Island City/Queens Plaza,1,4,0,154.0,39.0,0,9
144,Long Island City/Queens Plaza,2,3,0,9.0,154.0,0,193
144,Long Island City/Queens Plaza,2,4,0,193.0,9.0,0,2
144,Long Island City/Queens Plaza,3,3,0,2.0,193.0,0,154
144,Long Island City/Queens Plaza,3,4,0,154.0,2.0,0,3
144,Long Island City/Queens Plaza,4,3,0,3.0,154.0,0,49
144,Long Island City/Queens Plaza,4,4,0,49.0,3.0,0,5
144,Long Island City/Queens Plaza,5,3,0,5.0,49.0,0,24
144,Long Island City/Queens Plaza,5,4,0,24.0,5.0,0,4
144,Long Island City/Queens Plaza,6,3,0,4.0,24.0,0,16
144,Long Island City/Queens Plaza,6,4,0,16.0,4.0,0,7
144,Long Island City/Queens Plaza,7,3,0,7.0,16.0,0,5
144,Long Island City/Queens Plaza,7,4,0,5.0,7.0,0,10
144,Long Island City/Queens Plaza,8,3,0,10.0,5.0,0,7
144,Long Island City/Queens Plaza,8,4,0,7.0,10.0,0,14
144,Long Island City/Queens Plaza,9,3,0,14.0,7.0,0,7
144,Long Island City/Queens Plaza,9,4,0,7.0,14.0,0,14
144,Long Island City/Queens Plaza,10,3,0,14.0,7.0,0,9
144,Long Island City/Queens Plaza,10,4,0,9.0,14.0,0,19
144,Long Island City/Queens Plaza,11,3,0,19.0,9.0,0,12
144,Long Island City/Queens Plaza,11,4,0,12.0,19.0,0,17
144,Long Island City/Queens Plaza,12,3,0,17.0,12.0,0,14
144,Long Island City/Queens Plaza,12,4,0,14.0,17.0,0,28
144,Long Island City/Queens Plaza,13,3,0,28.0,14.0,0,21
144,Long Island City/Queens Plaza,13,4,0,21.0,28.0,0,31
144,Long Island City/Queens Plaza,14,3,0,31.0,21.0,0,27
144,Long Island City/Queens Plaza,14,4,0,27.0,31.0,0,40
144,Long Island City/Queens Plaza,15,3,0,40.0,27.0,0,34
144,Long Island City/Queens Plaza,15,4,0,34.0,40.0,0,46
144,Long Island City/Queens Plaza,16,3,0,46.0,34.0,0,52
144,Long Island City/Queens Plaza,16,4,0,52.0,46.0,0,66
144,Long Island City/Queens Plaza,17,3,0,66.0,52.0,0,41
144,Long Island City/Queens Plaza,17,4,0,41.0,66.0,0,63
144,Long Island City/Queens Plaza,18,3,0,63.0,41.0,0,41
144,Long Island City/Queens Plaza,18,4,0,41.0,63.0,0,66
144,Long Island City/Queens Plaza,19,3,0,66.0,41.0,0,48
144,Long Island City/Queens Plaza,19,4,0,48.0,66.0,0,74
144,Long Island City/Queens Plaza,20,3,0,74.0,48.0,0,46
144,Long Island City/Queens Plaza,20,4,0,46.0,74.0,0,63
144,Long Island City/Queens Plaza,21,3,0,63.0,46.0,0,32
144,Long Island City/Queens Plaza,21,4,0,32.0,63.0,0,68
144,Long Island City/Queens Plaza,22,3,0,68.0,32.0,0,23
144,Long Island City/Queens Plaza,22,4,0,23.0,68.0,0,45
144,Long Island City/Queens Plaza,23,3,0,45.0,23.0,0,28
144,Long Island City/Queens Plaza,23,4,0,28.0,45.0,0,40
145,Longwood,0,5,1,6.0,62.0,0,15
145,Longwood,1,3,0,15.0,6.0,0,46
145,Longwood,1,4,0,46.0,15.0,0,5
145,Longwood,2,3,0,5.0,46.0,0,49
145,Longwood,2,4,0,49.0,5.0,0,2
145,Longwood,3,3,0,2.0,49.0,0,40
145,Longwood,3,4,0,40.0,2.0,0,2
145,Longwood,4,3,0,2.0,40.0,0,19
145,Longwood,4,4,0,19.0,2.0,0,1
145,Longwood,5,3,0,1.0,19.0,0,14
145,Longwood,5,4,0,14.0,1.0,0,6
145,Longwood,6,3,0,6.0,14.0,0,9
145,Longwood,6,4,0,9.0,6.0,0,3
145,Longwood,7,3,0,3.0,9.0,0,6
145,Longwood,7,4,0,6.0,3.0,0,4
145,Longwood,8,3,0,4.0,6.0,0,5
145,Longwood,8,4,0,5.0,4.0,0,5
145,Longwood,9,3,0,5.0,5.0,0,1
145,Longwood,9,4,0,1.0,5.0,0,9
145,Longwood,10,3,0,9.0,1.0,0,8
145,Longwood,10,4,0,8.0,9.0,0,11
145,Longwood,11,3,0,11.0,8.0,0,3
145,Longwood,11,4,0,3.0,11.0,0,10
145,Longwood,12,3,0,10.0,3.0,0,7
145,Longwood,12,4,0,7.0,10.0,0,9
145,Longwood,13,3,0,9.0,7.0,0,6
145,Longwood,13,4,0,6.0,9.0,0,7
145,Longwood,14,3,0,7.0,6.0,0,10
145,Longwood,14,4,0,10.0,7.0,0,10
145,Longwood,15,3,0,10.0,10.0,0,10
145,Longwood,15,4,0,10.0,10.0,0,7
145,Longwood,16,3,0,7.0,10.0,0,13
145,Longwood,16,4,0,13.0,7.0,0,9
145,Longwood,17,3,0,9.0,13.0,0,13
145,Longwood,17,4,0,13.0,9.0,0,12
145,Longwood,18,3,0,12.0,13.0,0,10
145,Longwood,18,4,0,10.0,12.0,0,14
145,Longwood,19,3,0,14.0,10.0,0,16
145,Longwood,19,4,0,16.0,14.0,0,31
145,Longwood,20,3,0,31.0,16.0,0,12
145,Longwood,20,4,0,12.0,31.0,0,20
145,Longwood,21,3,0,20.0,12.0,0,10
145,Longwood,21,4,0,10.0,20.0,0,15
145,Longwood,22,3,0,15.0,10.0,0,9
145,Longwood,22,4,0,9.0,15.0,0,16
145,Longwood,23,3,0,16.0,9.0,0,10
145,Longwood,23,4,0,10.0,16.0,0,5
146,Lower East Side,1,3,0,1.0,11.0,0,5
146,Lower East Side,1,4,0,5.0,1.0,0,1
146,Lower East Side,2,3,0,1.0,5.0,0,9
146,Lower East Side,3,3,0,9.0,1.0,0,14
146,Lower East Side,4,3,0,14.0,9.0,0,11
146,Lower East Side,4,4,0,11.0,14.0,0,1
146,Lower East Side,5,3,0,1.0,11.0,0,3
146,Lower East Side,5,4,0,3.0,1.0,0,1
146,Lower East Side,6,3,0,1.0,3.0,0,1
146,Lower East Side,6,4,0,1.0,1.0,0,1
146,Lower East Side,7,3,0,1.0,1.0,0,2
146,Lower East Side,7,4,0,2.0,1.0,0,1
146,Lower East Side,8,3,0,1.0,2.0,0,1
146,Lower East Side,9,3,0,1.0,1.0,0,4
146,Lower East Side,9,4,0,4.0,1.0,0,1
146,Lower East Side,10,3,0,1.0,4.0,0,1
146,Lower East Side,10,4,0,1.0,1.0,0,1
146,Lower East Side,11,4,0,1.0,1.0,0,6
146,Lower East Side,12,3,0,6.0,1.0,0,7
146,Lower East Side,12,4,0,7.0,6.0,0,4
146,Lower East Side,13,3,0,4.0,7.0,0,2
146,Lower East Side,13,4,0,2.0,4.0,0,1
146,Lower East Side,14,3,0,1.0,2.0,0,2
146,Lower East Side,14,4,0,2.0,1.0,0,1
146,Lower East Side,15,3,0,1.0,2.0,0,3
146,Lower East Side,15,4,0,3.0,1.0,0,2
146,Lower East Side,16,3,0,2.0,3.0,0,3
146,Lower East Side,16,4,0,3.0,2.0,0,2
146,Lower East Side,17,3,0,2.0,3.0,0,2
146,Lower East Side,17,4,0,2.0,2.0,0,3
146,Lower East Side,18,3,0,3.0,2.0,0,1
146,Lower East Side,18,4,0,1.0,3.0,0,3
146,Lower East Side,19,3,0,3.0,1.0,0,5
146,Lower East Side,19,4,0,5.0,3.0,0,4
146,Lower East Side,20,3,0,4.0,5.0,0,1
146,Lower East Side,20,4,0,1.0,4.0,0,2
146,Lower East Side,21,3,0,2.0,1.0,0,3
146,Lower East Side,21,4,0,3.0,2.0,0,1
146,Lower East Side,22,3,0,1.0,3.0,0,2
146,Lower East Side,22,4,0,2.0,1.0,0,1
146,Lower East Side,23,4,0,1.0,2.0,0,8
147,Madison,0,5,1,2.0,2.0,0,1
147,Madison,1,3,0,1.0,2.0,0,2
147,Madison,1,4,0,2.0,1.0,0,1
147,Madison,2,3,0,1.0,2.0,0,2
147,Madison,2,4,0,2.0,1.0,0,1
147,Madison,3,3,0,1.0,2.0,0,2
147,Madison,4,3,0,2.0,1.0,0,2
147,Madison,5,3,0,2.0,2.0,0,2
147,Madison,12,4,0,2.0,2.0,0,2
147,Madison,16,3,0,2.0,2.0,0,1
147,Madison,16,4,0,1.0,2.0,0,1
147,Madison,17,4,0,1.0,1.0,0,1
147,Madison,18,3,0,1.0,1.0,0,1
147,Madison,19,4,0,1.0,1.0,0,1
147,Madison,21,3,0,1.0,1.0,0,1
147,Madison,21,4,0,1.0,1.0,0,1
147,Madison,23,4,0,1.0,1.0,0,1
148,Manhattan Beach,0,5,1,32.0,203.0,0,45
148,Manhattan Beach,1,3,0,45.0,32.0,0,224
148,Manhattan Beach,1,4,0,224.0,45.0,0,23
148,Manhattan Beach,2,3,0,23.0,224.0,0,301
148,Manhattan Beach,2,4,0,301.0,23.0,0,19
148,Manhattan Beach,3,3,0,19.0,301.0,0,230
148,Manhattan Beach,3,4,0,230.0,19.0,0,19
148,Manhattan Beach,4,3,0,19.0,230.0,0,103
148,Manhattan Beach,4,4,0,103.0,19.0,0,10
148,Manhattan Beach,5,3,0,10.0,103.0,0,47
148,Manhattan Beach,5,4,0,47.0,10.0,0,13
148,Manhattan Beach,6,3,0,13.0,47.0,0,26
148,Manhattan Beach,6,4,0,26.0,13.0,0,8
148,Manhattan Beach,7,3,0,8.0,26.0,0,19
148,Manhattan Beach,7,4,0,19.0,8.0,0,12
148,Manhattan Beach,8,3,0,12.0,19.0,0,6
148,Manhattan Beach,8,4,0,6.0,12.0,0,15
148,Manhattan Beach,9,3,0,15.0,6.0,0,10
148,Manhattan Beach,9,4,0,10.0,15.0,0,13
148,Manhattan Beach,10,3,0,13.0,10.0,0,10
148,Manhattan Beach,10,4,0,10.0,13.0,0,21
148,Manhattan Beach,11,3,0,21.0,10.0,0,9
148,Manhattan Beach,11,4,0,9.0,21.0,0,31
148,Manhattan Beach,12,3,0,31.0,9.0,0,22
148,Manhattan Beach,12,4,0,22.0,31.0,0,23
148,Manhattan Beach,13,3,0,23.0,22.0,0,31
148,Manhattan Beach,13,4,0,31.0,23.0,0,26
148,Manhattan Beach,14,3,0,26.0,31.0,0,38
148,Manhattan Beach,14,4,0,38.0,26.0,0,17
148,Manhattan Beach,15,3,0,17.0,38.0,0,28
148,Manhattan Beach,15,4,0,28.0,17.0,0,30
148,Manhattan Beach,16,3,0,30.0,28.0,0,37
148,Manhattan Beach,16,4,0,37.0,30.0,0,35
148,Manhattan Beach,17,3,0,35.0,37.0,0,49
148,Manhattan Beach,17,4,0,49.0,35.0,0,48
148,Manhattan Beach,18,3,0,48.0,49.0,0,50
148,Manhattan Beach,18,4,0,50.0,48.0,0,51
148,Manhattan Beach,19,3,0,51.0,50.0,0,47
148,Manhattan Beach,19,4,0,47.0,51.0,0,65
148,Manhattan Beach,20,3,0,65.0,47.0,0,54
148,Manhattan Beach,20,4,0,54.0,65.0,0,52
148,Manhattan Beach,21,3,0,52.0,54.0,0,39
148,Manhattan Beach,21,4,0,39.0,52.0,0,66
148,Manhattan Beach,22,3,0,66.0,39.0,0,34
148,Manhattan Beach,22,4,0,34.0,66.0,0,73
148,Manhattan Beach,23,3,0,73.0,34.0,0,33
148,Manhattan Beach,23,4,0,33.0,73.0,0,87
149,Manhattan Valley,1,3,0,2.0,1.0,0,1
149,Manhattan Valley,2,3,0,1.0,2.0,0,8
149,Manhattan Valley,2,4,0,8.0,1.0,0,1
149,Manhattan Valley,3,3,0,1.0,8.0,0,3
149,Manhattan Valley,3,4,0,3.0,1.0,0,1
149,Manhattan Valley,4,3,0,1.0,3.0,0,6
149,Manhattan Valley,5,3,0,6.0,1.0,0,2
149,Manhattan Valley,6,3,0,2.0,6.0,0,1
149,Manhattan Valley,7,3,0,1.0,2.0,0,1
149,Manhattan Valley,8,3,0,1.0,1.0,0,1
149,Manhattan Valley,9,4,0,1.0,1.0,0,1
149,Manhattan Valley,10,3,0,1.0,1.0,0,1
149,Manhattan Valley,10,4,0,1.0,1.0,0,1
149,Manhattan Valley,11,4,0,1.0,1.0,0,2
149,Manhattan Valley,12,3,0,2.0,1.0,0,1
149,Manhattan Valley,12,4,0,1.0,2.0,0,2
149,Manhattan Valley,15,3,0,2.0,1.0,0,1
149,Manhattan Valley,15,4,0,1.0,2.0,0,3
149,Manhattan Valley,16,4,0,3.0,1.0,0,3
149,Manhattan Valley,17,3,0,3.0,3.0,0,2
149,Manhattan Valley,18,3,0,2.0,3.0,0,1
149,Manhattan Valley,19,3,0,1.0,2.0,0,1
149,Manhattan Valley,20,3,0,1.0,1.0,0,2
149,Manhattan Valley,20,4,0,2.0,1.0,0,2
149,Manhattan Valley,21,4,0,2.0,2.0,0,1
149,Manhattan Valley,22,3,0,1.0,2.0,0,1
149,Manhattan Valley,22,4,0,1.0,1.0,0,1
149,Manhattan Valley,23,3,0,1.0,1.0,0,2
149,Manhattan Valley,23,4,0,2.0,1.0,0,2
150,Manhattanville,1,3,0,2.0,2.0,0,1
150,Manhattanville,2,3,0,1.0,2.0,0,4
150,Manhattanville,3,3,0,4.0,1.0,0,9
